"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-123.74","48.94","CHEMAINUS","1011500","2010-11-07","2010","11","07","†","12.5","","6.0","","9.3","","8.7","","0.0","","1.0","","0.0","","1.0","","0","","","","",""
"-123.74","48.94","CHEMAINUS","1011500","2010-11-08","2010","11","08","†","10.0","","3.5","","6.8","","11.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-123.74","48.94","CHEMAINUS","1011500","2010-11-09","2010","11","09","†","7.0","","2.5","","4.8","","13.2","","0.0","","15.7","","0.0","","15.7","","0","","","","",""
"-123.74","48.94","CHEMAINUS","1011500","2010-11-10","2010","11","10","†","9.5","","5.5","","7.5","","10.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-123.74","48.94","CHEMAINUS","1011500","2010-11-11","2010","11","11","†","7.0","","3.5","","5.3","","12.7","","0.0","","4.2","","0.0","","4.2","","0","","","","",""
"-123.74","48.94","CHEMAINUS","1011500","2010-11-12","2010","11","12","†","9.0","","3.5","","6.3","","11.7","","0.0","","0.2","","0.0","","0.2","","0","","","","",""
"-123.74","48.94","CHEMAINUS","1011500","2010-11-13","2010","11","13","†","7.5","","6.5","","7.0","","11.0","","0.0","","8.4","","0.0","","8.4","","0","","","","",""
"-123.74","48.94","CHEMAINUS","1011500","2010-11-14","2010","11","14","†","8.5","","6.5","","7.5","","10.5","","0.0","","0.2","","0.0","","0.2","","0","","","","",""
"-123.74","48.94","CHEMAINUS","1011500","2010-11-15","2010","11","15","†","14.5","","7.0","","10.8","","7.2","","0.0","","1.1","","0.0","","1.1","","0","","","","",""
"-123.74","48.94","CHEMAINUS","1011500","2010-11-16","2010","11","16","†","10.5","","6.0","","8.3","","9.7","","0.0","","2.0","","0.0","","2.0","","0","","","","",""
"-123.74","48.94","CHEMAINUS","1011500","2010-11-17","2010","11","17","†","7.5","","4.5","","6.0","","12.0","","0.0","","9.0","","0.0","","9.0","","0","","","","",""
"-123.74","48.94","CHEMAINUS","1011500","2010-11-18","2010","11","18","†","3.5","","0.5","","2.0","","16.0","","0.0","","7.0","","0.4","","7.4","","0","","","","",""
"-123.74","48.94","CHEMAINUS","1011500","2010-11-19","2010","11","19","†","3.5","","2.5","","3.0","","15.0","","0.0","","5.0","","16.2","","21.2","","0","","","","",""
"-123.74","48.94","CHEMAINUS","1011500","2010-11-20","2010","11","20","†","2.0","","0.0","","1.0","","17.0","","0.0","","0.0","","1.4","","1.4","","16","","","","",""
"-123.74","48.94","CHEMAINUS","1011500","2010-11-21","2010","11","21","†","0.5","","-0.5","","0.0","","18.0","","0.0","","0.0","","2.6","","2.6","","11","","","","",""
"-123.74","48.94","CHEMAINUS","1011500","2010-11-22","2010","11","22","†","-2.0","","-3.5","","-2.8","","20.8","","0.0","","0.0","","1.2","","1.2","","9","","","","",""
"-123.74","48.94","CHEMAINUS","1011500","2010-11-23","2010","11","23","†","-3.5","","-7.5","","-5.5","","23.5","","0.0","","0.0","","0.0","","0.0","","9","","","","",""
"-123.74","48.94","CHEMAINUS","1011500","2010-11-24","2010","11","24","†","-1.0","","-7.5","","-4.3","","22.3","","0.0","","0.0","","2.4","","2.4","","9","","","","",""
"-123.74","48.94","CHEMAINUS","1011500","2010-11-25","2010","11","25","†","3.5","","-2.0","","0.8","","17.2","","0.0","","5.6","","4.2","","9.8","","11","","","","",""
"-123.74","48.94","CHEMAINUS","1011500","2010-11-26","2010","11","26","†","5.5","","0.5","","3.0","","15.0","","0.0","","2.5","","0.0","","2.5","","6","","","","",""
"-123.74","48.94","CHEMAINUS","1011500","2010-11-27","2010","11","27","†","6.0","","1.0","","3.5","","14.5","","0.0","","1.0","","0.0","","1.0","","4","","","","",""
"-123.74","48.94","CHEMAINUS","1011500","2010-11-28","2010","11","28","†","5.5","","0.5","","3.0","","15.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-123.74","48.94","CHEMAINUS","1011500","2010-11-29","2010","11","29","†","5.0","","2.0","","3.5","","14.5","","0.0","","45.8","","0.0","","45.8","","0","","","","",""
"-123.74","48.94","CHEMAINUS","1011500","2010-11-30","2010","11","30","†","7.5","","4.0","","5.8","","12.2","","0.0","","9.4","","0.0","","9.4","","0","","","","",""
"-123.74","48.94","CHEMAINUS","1011500","2010-12-01","2010","12","01","†","7.5","","3.5","","5.5","","12.5","","0.0","","0.0","T","0.0","","0.0","T","0","","","","",""
"-123.74","48.94","CHEMAINUS","1011500","2010-12-02","2010","12","02","†","6.5","","2.5","","4.5","","13.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-123.74","48.94","CHEMAINUS","1011500","2010-12-03","2010","12","03","†","6.0","","2.5","","4.3","","13.7","","0.0","","2.0","","0.0","","2.0","","0","","","","",""
"-123.74","48.94","CHEMAINUS","1011500","2010-12-04","2010","12","04","†","5.0","","1.0","","3.0","","15.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-123.74","48.94","CHEMAINUS","1011500","2010-12-05","2010","12","05","†","5.0","","0.5","","2.8","","15.2","","0.0","","0.0","T","0.0","","0.0","T","0","","","","",""
"-123.74","48.94","CHEMAINUS","1011500","2010-12-06","2010","12","06","†","6.5","","1.0","","3.8","","14.2","","0.0","","4.4","","0.0","","4.4","","0","","","","",""
"-123.74","48.94","CHEMAINUS","1011500","2010-12-07","2010","12","07","†","8.0","","4.0","","6.0","","12.0","","0.0","","22.9","","0.0","","22.9","","0","","","","",""
"-123.74","48.94","CHEMAINUS","1011500","2010-12-08","2010","12","08","†","9.0","","6.5","","7.8","","10.2","","0.0","","37.5","","0.0","","37.5","","0","","","","",""
"-123.74","48.94","CHEMAINUS","1011500","2010-12-09","2010","12","09","†","8.0","","5.0","","6.5","","11.5","","0.0","","13.2","","0.0","","13.2","","0","","","","",""
"-123.74","48.94","CHEMAINUS","1011500","2010-12-10","2010","12","10","†","7.5","","3.0","","5.3","","12.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-123.74","48.94","CHEMAINUS","1011500","2010-12-11","2010","12","11","†","6.5","","4.5","","5.5","","12.5","","0.0","","44.2","","0.0","","44.2","","0","","","","",""
"-123.74","48.94","CHEMAINUS","1011500","2010-12-12","2010","12","12","†","11.0","","5.0","","8.0","","10.0","","0.0","","19.2","","0.0","","19.2","","0","","","","",""
"-123.74","48.94","CHEMAINUS","1011500","2010-12-13","2010","12","13","†","9.5","","4.5","","7.0","","11.0","","0.0","","7.8","","0.0","","7.8","","0","","","","",""
"-123.74","48.94","CHEMAINUS","1011500","2010-12-14","2010","12","14","†","5.0","","3.0","","4.0","","14.0","","0.0","","8.5","","0.0","","8.5","","0","","","","",""
"-123.74","48.94","CHEMAINUS","1011500","2010-12-15","2010","12","15","†","6.5","","3.0","","4.8","","13.2","","0.0","","2.2","","0.0","","2.2","","0","","","","",""
"-123.74","48.94","CHEMAINUS","1011500","2010-12-16","2010","12","16","†","6.0","","4.5","","5.3","","12.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-123.74","48.94","CHEMAINUS","1011500","2010-12-17","2010","12","17","†","6.0","","1.5","","3.8","","14.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-123.74","48.94","CHEMAINUS","1011500","2010-12-18","2010","12","18","†","5.5","","3.5","","4.5","","13.5","","0.0","","5.9","","0.0","","5.9","","0","","","","",""
"-123.74","48.94","CHEMAINUS","1011500","2010-12-19","2010","12","19","†","4.0","","2.5","","3.3","","14.7","","0.0","","3.4","","0.0","","3.4","","0","","","","",""
"-123.74","48.94","CHEMAINUS","1011500","2010-12-20","2010","12","20","†","6.0","","1.5","","3.8","","14.2","","0.0","","1.6","","0.0","","1.6","","0","","","","",""
"-123.74","48.94","CHEMAINUS","1011500","2010-12-21","2010","12","21","†","7.0","","3.5","","5.3","","12.7","","0.0","","0.4","","0.0","","0.4","","0","","","","",""
"-123.74","48.94","CHEMAINUS","1011500","2010-12-22","2010","12","22","†","9.0","","4.5","","6.8","","11.2","","0.0","","0.8","","0.0","","0.8","","0","","","","",""
"-123.74","48.94","CHEMAINUS","1011500","2010-12-23","2010","12","23","†","6.5","","5.0","","5.8","","12.2","","0.0","","35.8","","0.0","","35.8","","0","","","","",""
"-123.74","48.94","CHEMAINUS","1011500","2010-12-24","2010","12","24","†","8.0","","6.0","","7.0","","11.0","","0.0","","40.3","","0.0","","40.3","","0","","","","",""
"-123.74","48.94","CHEMAINUS","1011500","2010-12-25","2010","12","25","†","8.5","","7.0","","7.8","","10.2","","0.0","","4.6","","0.0","","4.6","","0","","","","",""
"-123.74","48.94","CHEMAINUS","1011500","2010-12-26","2010","12","26","†","7.0","","4.5","","5.8","","12.2","","0.0","","12.4","","0.0","","12.4","","0","","","","",""
"-123.74","48.94","CHEMAINUS","1011500","2010-12-27","2010","12","27","†","5.0","","1.5","","3.3","","14.7","","0.0","","17.2","","0.0","","17.2","","0","","","","",""
"-123.74","48.94","CHEMAINUS","1011500","2010-12-28","2010","12","28","†","5.0","","2.0","","3.5","","14.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-123.74","48.94","CHEMAINUS","1011500","2010-12-29","2010","12","29","†","4.0","","0.5","","2.3","","15.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-123.74","48.94","CHEMAINUS","1011500","2010-12-30","2010","12","30","†","1.5","","-0.5","","0.5","","17.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-123.74","48.94","CHEMAINUS","1011500","2010-12-31","2010","12","31","†","0.5","","-3.5","","-1.5","","19.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
